Zip_Code,lat,long,Metro,City,Population,Home_Ownership,Renter,Poverty_Black,Poverty_Hispanic,Poverty_White,Black_Insurance_Coverage,Hispanic_Insurance_Coverage,White_Insurance_Coverage,Foreign_Born,Total_Income,Total_Income_Black,Total_Income_Hispanic,Total_Income_White,Population_White,Population_Black,Population_Asian,Population_Other,Housing_Price,HomePriceCat,IncomeBracket,PopDem,PopType,Ethnicity,HousingType,BelowPoverty
92385,34.839964,-115.967051,0,0,289,219,70,0,26,263,0,26,263,0,123,0,13,110,289,0,0,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
92391,34.839964,-115.967051,Riverside-San Bernardino-Ontario,Lake Arrowhead,2738,1682,1025,436,834,1796,1,834,1796,1,963,0,238,679,2276,1,44,349,203133.3333,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
93592,34.839964,-115.967051,0,0,81,40,41,0,36,45,0,36,45,0,44,0,12,32,45,0,0,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,White
92327,34.866837,-116.86379,0,0,718,461,224,34,139,433,125,139,433,125,257,28,39,190,503,125,0,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
92311,34.894181,-117.03636,Riverside-San Bernardino-Ontario,Barstow,33938,15491,17393,3331,15542,11022,4200,15590,10983,4137,11506,1489,4340,4852,23638,4231,996,1725,117516.6667,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,Hispa
92365,34.896333,-116.63644,0,0,2763,2160,521,218,478,1886,90,488,1890,70,995,23,174,754,2358,90,158,39,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92398,34.909491,-116.84058,0,0,2058,552,1506,70,810,1145,38,810,1113,38,627,38,167,397,1955,38,0,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,White
92347,34.956205,-117.21994,0,0,917,844,50,45,386,446,74,386,492,74,235,8,26,188,681,74,10,123,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
92332,35.00224,-115.23936,0,0,11,11,0,0,0,11,0,0,11,0,8,0,0,8,11,0,0,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
92310,35.262763,-116.69452,0,0,9053,0,7405,779,1819,3527,1219,1518,2810,1492,2414,587,483,1114,5576,1700,677,416,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
92309,35.27295,-116.06504,0,0,656,186,455,268,396,220,0,396,213,0,215,0,117,89,615,0,39,1,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,Hispa
92364,35.46019,-115.49467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,White
93562,35.764433,-117.38202,0,0,1639,841,764,73,280,1209,101,280,1213,101,726,74,100,531,1414,101,5,33,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
94060,37.203092,-122.33718,0,0,1544,753,599,318,499,904,6,499,904,6,466,0,52,393,1241,6,14,253,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
94021,37.271753,-122.27672,0,0,212,99,113,46,130,82,0,130,82,0,65,0,24,41,212,0,0,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,Hispa
94020,37.28842,-122.22457,San Francisco-Oakland-Hayward,La Honda,1492,1178,297,78,73,1319,0,73,1319,0,593,0,0,551,1336,3,11,64,732858.3333,MedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
94074,37.317278,-122.36526,0,0,215,91,124,11,26,183,0,26,183,0,90,0,0,90,209,0,0,6,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,White
94028,37.374421,-122.213,San Francisco-Oakland-Hayward,Portola Valley,7051,6180,758,994,343,5700,15,343,5700,15,2641,15,85,2326,5915,22,482,159,3356916.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94089,37.406289,-122.00838,San Jose-Sunnyvale-Santa Clara,Sunnyvale,22135,15000,6768,9551,4289,6881,537,4308,6881,537,7953,172,926,3414,9164,537,9701,1943,1008200,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,Asian,Owners,Black
94062,37.444879,-122.26253,San Francisco-Oakland-Hayward,Redwood City,27350,20536,6005,5372,3918,19654,246,3990,19681,246,10180,56,1115,7892,22262,250,2242,1295,1905175,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94025,37.451688,-122.18385,San Francisco-Oakland-Hayward,Menlo Park,42016,25919,14529,10881,6725,24963,1709,6891,24977,1690,14726,465,1795,10090,29376,1759,5740,2433,2222775,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94027,37.458615,-122.20009,San Francisco-Oakland-Hayward,Atherton,7371,6256,554,1509,262,5150,29,378,5296,0,2399,0,56,1911,5554,29,1325,89,6137633.333,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94061,37.463911,-122.23396,San Francisco-Oakland-Hayward,Redwood City,39473,19251,19506,11582,14112,19649,572,14150,19672,572,14084,221,3823,8465,26411,576,3649,6666,1497083.333,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
94019,37.47584,-122.44323,San Francisco-Oakland-Hayward,Half Moon Bay,20521,13657,6557,4987,6169,12557,84,6171,12588,84,7359,11,1221,5553,16357,84,975,2296,1104358.333,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94063,37.483504,-122.2144,San Francisco-Oakland-Hayward,Redwood City,33999,11429,20802,15645,22753,6050,851,22818,6051,851,9823,304,5306,3089,16116,968,2520,12254,990750,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,Hispa
94070,37.499175,-122.26655,San Francisco-Oakland-Hayward,San Carlos,30745,22942,7342,5952,3090,21504,175,3114,21516,175,11626,93,840,8869,23859,175,4485,569,1788941.667,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94539,37.515014,-121.92916,San Francisco-Oakland-Hayward,Fremont,52354,42480,9327,27323,1959,8462,899,1967,8462,891,16274,180,575,3508,9216,903,38872,810,1589666.667,AboveMedianHomePrice,MiddleIncome,Urban,NativeBorn,Asian,Owners,Black
94002,37.516687,-122.29026,San Francisco-Oakland-Hayward,Belmont,27213,17241,9144,8448,3053,14879,354,3207,14963,320,10349,174,902,6311,17087,356,7371,690,1646083.333,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94038,37.52489,-122.50991,San Francisco-Oakland-Hayward,Moss Beach,3805,2683,980,645,1262,2295,4,1262,2277,4,1158,0,252,868,3073,16,65,450,1052366.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94538,37.527237,-121.9679,San Francisco-Oakland-Hayward,Fremont,67133,32599,32951,32752,13041,13907,2244,13126,13921,2244,21690,791,3207,5682,17043,2285,33932,8624,874108.3333,MedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,Asian,Renters,Black
94065,37.533538,-122.24602,San Francisco-Oakland-Hayward,Redwood City,12794,8977,3606,5039,1040,5398,259,1040,5398,259,5160,74,338,2772,5892,259,5384,310,1798241.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94560,37.535586,-122.03362,San Francisco-Oakland-Hayward,Newark,45554,30699,14327,15787,15354,11580,2293,15394,11580,2293,13395,756,3395,4603,15212,2293,13953,10094,787825,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,Black
94403,37.539686,-122.30266,San Francisco-Oakland-Hayward,San Mateo,43393,24529,17681,13638,8824,19667,686,8824,19687,686,16110,235,2294,8564,24345,710,11255,3464,1455316.667,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94037,37.539839,-122.50819,San Francisco-Oakland-Hayward,Montara,2909,2547,314,157,179,2550,0,179,2550,0,1077,0,106,949,2609,0,22,143,1070191.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94402,37.551586,-122.32773,San Francisco-Oakland-Hayward,San Mateo,25163,17436,7099,6264,3449,14096,367,3449,14121,356,9535,162,1076,6218,16150,397,5641,1256,1829833.333,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94404,37.554335,-122.27032,San Francisco-Oakland-Hayward,Foster City,36573,21261,14798,16114,2120,14893,729,2120,14893,729,14448,293,717,6831,16426,730,17118,393,1573966.667,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,Asian,Owners,Black
94536,37.562218,-121.99433,San Francisco-Oakland-Hayward,Fremont,73876,42293,30143,29970,12847,21001,2361,12839,21010,2361,24357,667,3196,8895,24974,2380,34198,7048,961633.3333,AboveMedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,Asian,Owners,Black
94401,37.570385,-122.32044,San Francisco-Oakland-Hayward,San Mateo,36145,15780,19042,14277,14110,11315,1167,14198,11340,1167,12703,398,3348,5673,20066,1180,6341,5116,1046650,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,Black
94555,37.571581,-122.0509,San Francisco-Oakland-Hayward,Fremont,37657,25417,11638,19596,3086,5504,1324,3086,5504,1324,11316,461,774,2210,6390,1325,25646,1641,959383.3333,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,Asian,Owners,Black
94010,37.574936,-122.36332,San Francisco-Oakland-Hayward,Burlingame,42889,27887,14105,11910,3990,24509,506,3990,24509,506,16053,221,1345,10222,26646,543,11127,1714,2673941.667,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94587,37.592184,-122.04577,San Francisco-Oakland-Hayward,Union City,74354,48458,24222,33739,15507,11406,3727,15530,11389,3727,21106,1208,3808,4420,15638,3738,39590,9201,814400,MedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,Asian,Owners,Black
94586,37.593883,-121.88281,0,0,936,683,240,85,63,797,4,63,797,4,351,0,20,304,826,4,65,34,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
94030,37.600735,-122.40135,San Francisco-Oakland-Hayward,Millbrae,22763,14760,7518,8698,2999,7498,113,2999,7498,113,8234,41,881,3475,9483,117,11019,925,1614591.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,Asian,Owners,Black
94044,37.613806,-122.48229,San Francisco-Oakland-Hayward,Pacifica,39141,27291,11282,7597,7290,20613,697,7355,20646,690,14080,263,1935,8955,24882,726,7756,1540,927525,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94128,37.621964,-122.39534,0,0,126,0,0,5,39,47,10,45,47,10,0,0,0,0,59,10,0,16,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,White
94066,37.625908,-122.42363,San Francisco-Oakland-Hayward,San Bruno,43097,24295,17890,15311,12427,14759,666,12450,14701,666,14989,320,3306,6430,21141,684,12355,5005,1013266.667,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,Black
94544,37.633732,-122.06101,San Francisco-Oakland-Hayward,Hayward,78717,37347,39364,32199,36654,10548,7199,36805,10544,7159,22648,2662,8663,4719,30377,7271,19238,14581,587283.3333,MedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Renters,Hispa
94545,37.635582,-122.10418,San Francisco-Oakland-Hayward,Hayward,32495,21949,9868,13636,9681,4543,2321,9735,4543,2321,9285,846,2379,2011,10149,2343,12963,3028,610950,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,Asian,Owners,Black
94080,37.652857,-122.4301,San Francisco-Oakland-Hayward,South San Francisco,67423,40244,25943,26848,22531,12758,1360,22736,12758,1360,20833,529,5954,5648,22870,1371,26835,11081,916175,MedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,Asian,Owners,Black
94542,37.657381,-122.05076,San Francisco-Oakland-Hayward,Hayward,13706,8396,3816,4304,2811,4400,1595,3276,4804,1365,4233,484,793,1900,6544,1595,3078,1301,813516.6667,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94550,37.65778,-121.73011,San Francisco-Oakland-Hayward,Livermore,50646,36391,13353,7176,8623,34235,424,8640,34277,419,18166,165,2119,13901,41243,455,4755,1001,810275,MedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Owners,White
94566,37.658898,-121.87149,San Francisco-Oakland-Hayward,Pleasanton,45001,34092,10391,11489,4055,26516,737,4151,26525,737,16138,192,1174,10747,29682,744,11284,909,1133833.333,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94541,37.674431,-122.08883,San Francisco-Oakland-Hayward,Hayward,65690,27444,35999,21298,29366,13663,9083,29528,13675,9046,21379,3648,7638,6153,33800,9238,9964,7681,574325,MedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Renters,Hispa
94580,37.678531,-122.13199,San Francisco-Oakland-Hayward,San Lorenzo,30326,19205,10627,10284,12905,7021,1544,12902,7029,1544,9101,567,2944,3194,14718,1544,7819,4305,584383.3333,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,Hispa
94551,37.680181,-121.921498,San Francisco-Oakland-Hayward,Livermore,44285,31448,11942,9773,9831,24066,726,9837,24138,726,15165,229,2362,9805,30983,726,7820,1823,705091.6667,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94015,37.682583,-122.48209,San Francisco-Oakland-Hayward,Daly City,64580,35873,27481,32475,11252,10556,2155,11288,10558,2155,19852,863,2898,4718,14978,2232,38639,5351,919391.6667,AboveMedianHomePrice,MiddleIncome,Urban,NativeBorn,Asian,Owners,Black
94005,37.682882,-122.40422,San Francisco-Oakland-Hayward,Brisbane,4642,3613,930,1095,928,1934,248,928,1934,248,1871,104,237,1086,2428,248,1388,317,896475,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94579,37.68858,-122.15421,San Francisco-Oakland-Hayward,San Leandro,22452,16573,5652,9786,4817,4897,1651,4817,4897,1651,7218,674,1243,2271,7651,1651,10532,1305,617075,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,Asian,Owners,Black
94588,37.68973,-121.89244,San Francisco-Oakland-Hayward,Pleasanton,35707,24061,11365,11391,2819,16558,848,2819,16569,848,12259,192,763,6653,18331,851,14109,494,956358.3333,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94552,37.69768,-122.02503,San Francisco-Oakland-Hayward,Castro Valley,14887,12921,1699,4371,1219,5523,947,1219,5523,947,5137,325,286,2438,6435,952,6228,188,954933.3333,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94014,37.699182,-122.45035,San Francisco-Oakland-Hayward,Daly City,49354,29404,19249,26447,15788,4687,1784,15854,4687,1784,13835,668,4020,2191,10707,1786,25918,7921,838100,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,Asian,Owners,Black
94546,37.702063,-122.07934,San Francisco-Oakland-Hayward,Castro Valley,44285,27392,15724,9178,7917,21804,3400,7948,21816,3378,16708,1142,2233,9966,27110,3518,8687,1695,741066.6667,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94578,37.703427,-122.128,San Francisco-Oakland-Hayward,San Leandro,40897,16543,22951,14995,14003,6355,7921,14017,6404,7890,14512,3590,3959,3266,15580,8156,10669,3269,591525,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,Black
94568,37.714179,-121.92567,San Francisco-Oakland-Hayward,Dublin,52599,33313,15859,16931,4517,21397,1818,4496,21371,1803,17746,634,1211,8827,25204,2677,19732,1258,924300,AboveMedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Owners,White
94134,37.719581,-122.41085,San Francisco-Oakland-Hayward,San Francisco,43074,26269,15880,21686,10213,4292,3046,10310,4292,2998,12204,1076,2398,2104,7137,3057,24162,6479,883966.6667,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,Asian,Owners,Black
94112,37.720931,-122.44241,San Francisco-Oakland-Hayward,San Francisco,85373,55220,28582,42767,22849,13187,3019,22957,13197,3040,23557,1008,5803,5760,20813,3083,43326,13770,957333.3333,AboveMedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,Asian,Owners,Black
94577,37.722279,-122.15702,San Francisco-Oakland-Hayward,San Leandro,47822,25945,21097,15965,14132,12822,5373,14301,12803,5362,17545,2199,4192,6302,20848,5434,13023,4279,628333.3333,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,Black
94132,37.724231,-122.47958,San Francisco-Oakland-Hayward,San Francisco,31155,13564,14759,12441,3503,8052,2507,4459,8963,2296,10172,883,1178,3806,10830,2520,13672,2274,1238491.667,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,Asian,Renters,Black
94124,37.732797,-122.39348,San Francisco-Oakland-Hayward,San Francisco,35492,19205,15629,13979,8345,2672,10208,8397,2672,10165,10650,3648,1948,1239,4768,10212,12341,5404,834250,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,Asian,Owners,Black
94502,37.734379,-122.23952,San Francisco-Oakland-Hayward,Alameda,14484,11257,3061,3592,1258,5232,430,1258,5233,430,5116,150,248,2354,6013,452,6489,451,866358.3333,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,Asian,Owners,White
94127,37.734964,-122.4597,San Francisco-Oakland-Hayward,San Francisco,21093,17121,3725,5372,1862,10500,616,1871,10531,616,7548,193,609,4238,11788,637,6848,518,1610666.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94603,37.738379,-122.17332,0,0,33952,14747,18399,11600,18935,1342,10751,19060,1342,10754,9626,4137,4155,583,7902,10776,1713,11208,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,Other,Renters,Hispa
94131,37.741797,-122.4378,San Francisco-Oakland-Hayward,San Francisco,29056,16290,11557,6714,4113,16298,1293,4164,16375,1284,13243,591,1493,8539,18825,1420,5366,1953,1601008.333,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94116,37.743381,-122.48578,San Francisco-Oakland-Hayward,San Francisco,47708,32787,14068,18766,3642,15542,971,3684,15555,971,16144,190,889,7117,17599,1001,25282,1425,1264525,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,Asian,Owners,Black
94110,37.74873,-122.41545,San Francisco-Oakland-Hayward,San Francisco,73737,25866,45440,23040,25797,31816,2344,25954,31842,2350,27784,814,7765,14457,41759,2447,10226,14485,1492558.333,AboveMedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Renters,White
94621,37.753978,-122.18969,San Francisco-Oakland-Hayward,Oakland,33557,10310,22237,11132,19898,1187,10551,19992,1187,10551,9472,4577,3991,388,6014,10582,783,14227,360108.3333,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,Other,Renters,Hispa
94583,37.75735,-121.95213,San Francisco-Oakland-Hayward,San Ramon,35244,25948,8939,9329,3722,18260,829,3722,18322,829,12015,262,975,7164,20904,833,10523,534,944850,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94122,37.75838,-122.48478,San Francisco-Oakland-Hayward,San Francisco,62516,33835,27563,23834,4432,22678,761,4474,22782,717,23158,211,1548,10447,24547,774,30844,1770,1321166.667,AboveMedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,Asian,Owners,Black
94114,37.758434,-122.43512,San Francisco-Oakland-Hayward,San Francisco,34561,16362,17581,6845,3122,24528,676,3126,24592,676,17000,276,1285,12824,26570,680,4354,742,2262300,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
94605,37.763028,-122.16305,San Francisco-Oakland-Hayward,Oakland,44260,23274,20397,7605,11100,7443,19656,11095,7479,19491,15644,7892,2578,3341,10671,19665,2774,6321,599250,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,Black,Owners,Hispa
94107,37.766529,-122.39577,San Francisco-Oakland-Hayward,San Francisco,29920,12002,16066,9570,3109,14481,1784,3199,14590,1742,14123,655,980,7560,15881,1784,8958,1595,1584808.333,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
94501,37.769528,-122.25937,San Francisco-Oakland-Hayward,Alameda,63762,26959,35056,17565,7533,27643,5150,7576,27451,5191,25471,2271,2528,13900,31623,5412,18175,2963,963458.3333,AboveMedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Renters,White
94117,37.770937,-122.44276,San Francisco-Oakland-Hayward,San Francisco,43610,12355,26804,7135,3831,28381,2103,4621,29312,1948,18262,643,1656,13466,32506,2144,5133,1160,2666383.333,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
94103,37.772329,-122.41087,San Francisco-Oakland-Hayward,San Francisco,26990,3627,22045,10351,5878,8846,2248,5878,8829,2263,14046,1330,2396,5666,11263,2395,8257,3096,1683350,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,Black
94601,37.776835,-122.21792,San Francisco-Oakland-Hayward,Oakland,50763,15471,33583,21418,26303,4547,8958,26404,4607,8939,15153,3515,6309,2037,14719,9079,8599,13944,498325,MedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Renters,Hispa
94516,37.777208,-121.955399,0,0,128,84,43,2,8,112,0,8,112,0,62,0,0,55,112,0,0,4,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
94575,37.777208,-121.955399,0,0,1174,0,0,117,6,20,44,249,654,2,0,0,0,0,833,44,131,23,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,Black
94597,37.777208,-121.955399,San Francisco-Oakland-Hayward,Walnut Creek,23030,11169,11443,5715,2252,14821,404,2252,14810,404,10402,254,772,7194,16634,417,3957,513,874300,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
94850,37.777208,-121.955399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,White
94121,37.778729,-122.49265,San Francisco-Oakland-Hayward,San Francisco,43638,21120,21766,15956,2380,18020,759,2405,18020,811,17815,323,895,8824,19621,872,19660,700,1514933.333,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,Asian,Renters,White
94102,37.779329,-122.41915,0,0,30140,2579,26213,11776,5918,10292,3263,6077,10496,3215,17540,2058,2772,7237,13570,3300,8863,2661,0,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,Black
94613,37.781098,-122.186573,0,0,864,0,16,131,17,2,50,213,287,2,4,0,4,0,369,50,272,91,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,Black
94118,37.782029,-122.46158,San Francisco-Oakland-Hayward,San Francisco,41417,15362,24955,11612,2809,21995,887,2809,22003,887,17731,229,1237,9829,23844,890,13565,747,2427633.333,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
94115,37.786129,-122.43736,San Francisco-Oakland-Hayward,San Francisco,35751,10165,24386,9151,2873,18602,3581,2888,18613,3566,17562,1964,1066,10003,20587,3662,8256,917,4100800,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
94105,37.789228,-122.3957,0,0,7675,3619,3905,3159,563,3601,41,563,3601,41,4404,0,264,2080,3908,41,3290,102,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
94619,37.790027,-122.18615,San Francisco-Oakland-Hayward,Oakland,24536,16015,7505,6165,4351,7233,5229,4519,7404,5147,8977,2230,1217,3483,9307,5274,5541,2108,732183.3333,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94104,37.791728,-122.4019,0,0,436,31,386,234,106,130,0,106,130,0,248,0,57,88,177,0,169,75,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,Black
94108,37.792678,-122.40793,0,0,14856,1323,13216,7731,993,4530,389,1053,4594,361,8063,256,615,2949,5110,389,8459,377,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,Asian,Renters,Black
94109,37.792778,-122.42188,San Francisco-Oakland-Hayward,San Francisco,56587,8956,45657,17043,5632,31418,2337,5830,31730,2324,33173,1733,2990,19656,34621,2349,14606,2589,3764658.333,AboveMedianHomePrice,UpperIncome,Urban,NativeBorn,White,Renters,White
94606,37.793177,-122.24352,San Francisco-Oakland-Hayward,Oakland,38441,9110,28624,16134,7910,7236,6910,7927,7236,6910,14955,3206,2375,3882,10577,6965,14232,3693,597591.6667,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,Asian,Renters,Black
94111,37.798228,-122.40027,0,0,3356,801,2534,1199,341,1562,243,341,1562,243,2021,72,147,1175,1829,243,954,47,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
94602,37.799727,-122.21211,San Francisco-Oakland-Hayward,Oakland,30098,17302,12414,7035,4754,11568,4985,4754,11568,4985,11814,2355,1227,5354,13316,5010,6579,2109,885975,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94129,37.79984,-122.46167,0,0,4019,122,3738,511,396,3193,13,396,3216,13,1284,0,105,1082,3411,13,182,201,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
94123,37.801028,-122.43836,San Francisco-Oakland-Hayward,San Francisco,25461,7901,17069,3793,1693,19751,470,1693,19776,470,13951,89,864,11363,21219,470,2565,306,4519633.333,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
94133,37.801878,-122.41018,San Francisco-Oakland-Hayward,San Francisco,26942,4664,22022,12474,1972,10501,218,1972,10488,218,12982,124,725,6119,11558,218,13538,727,3019450,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,Asian,Renters,Black
94506,37.804064,-121.91202,San Francisco-Oakland-Hayward,Danville,24895,22772,1908,5892,1986,16125,417,1998,16125,417,8221,132,463,5827,17505,425,5689,298,1301816.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
94607,37.806427,-122.28898,0,0,26904,6568,19358,8759,3622,5512,8502,3662,5499,8508,11441,3613,1152,2706,6900,8676,7611,1966,0,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,Black,Renters,Black
94612,37.809427,-122.27172,0,0,16027,1433,13398,4895,1739,4718,4373,1793,4737,4388,8575,2351,773,2850,5474,4416,4236,739,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,Black
94526,37.811676,-121.98647,San Francisco-Oakland-Hayward,Danville,32850,28062,4303,4150,1866,26165,448,1873,26234,448,12212,62,428,10442,27840,459,3393,139,1176466.667,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
94610,37.812377,-122.24199,San Francisco-Oakland-Hayward,Oakland,31354,13147,17484,5674,3291,15810,5643,3300,15810,5643,15337,2681,1224,8797,17077,5678,4666,1279,1432791.667,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
