Zip_Code,Metro,City,Population_2012,Home_Ownership_2012,Renter_2012,Foreign_Born_2012,Poverty_Black_2012,Poverty_Hispanic_2012,Poverty_White_2012,Black_Insurance_Coverage_2012,Black_No_Insurance_Coverage_2012,Hispanic_Insurance_Coverage_2012,Hispanic_No_Insurance_Coverage_2012,White_Insurance_Coverage_2012,White_No_Insurance_Coverage_2012,Total_Income_2012,Total_Income_Black_2012,Total_Income_Hispanic_2012,Total_Income_White_2012,Population_Black_2012,Population_White_2012,Population_Hispanic_2012,Population_Other_2012,Population_2013,Home_Ownership_2013,Renter_2013,Foreign_Born_2013,Poverty_Black_2013,Poverty_Hispanic_2013,Poverty_White_2013,Black_Insurance_Coverage_2013,Black_No_Insurance_Coverage_2013,Hispanic_Insurance_Coverage_2013,Hispanic_No_Insurance_Coverage_2013,White_Insurance_Coverage_2013,White_No_Insurance_Coverage_2013,Total_Income_2013,Total_Income_Black_2013,Total_Income_Hispanic_2013,Total_Income_White_2013,Population_Black_2013,Population_White_2013,Population_Hispanic_2013,Population_Other_2013,Population_2014,Home_Ownership_2014,Renter_2014,Foreign_Born_2014,Poverty_Black_2014,Poverty_Hispanic_2014,Poverty_White_2014,Black_Insurance_Coverage_2014,Black_No_Insurance_Coverage_2014,Hispanic_Insurance_Coverage_2014,Hispanic_No_Insurance_Coverage_2014,White_Insurance_Coverage_2014,White_No_Insurance_Coverage_2014,Total_Income_2014,Total_Income_Black_2014,Total_Income_Hispanic_2014,Total_Income_White_2014,Population_Black_2014,Population_White_2014,Population_Hispanic_2014,Population_Other_2014,Population_2015,Home_Ownership_2015,Renter_2015,Foreign_Born_2015,Poverty_Black_2015,Poverty_Hispanic_2015,Poverty_White_2015,Black_Insurance_Coverage_2015,Black_No_Insurance_Coverage_2015,Hispanic_Insurance_Coverage_2015,Hispanic_No_Insurance_Coverage_2015,White_Insurance_Coverage_2015,White_No_Insurance_Coverage_2015,Total_Income_2015,Total_Income_Black_2015,Total_Income_Hispanic_2015,Total_Income_White_2015,Population_Black_2015,Population_White_2015,Population_Hispanic_2015,Population_Other_2015,Population_2016,Home_Ownership_2016,Renter_2016,Foreign_Born_2016,Poverty_Black_2016,Poverty_Hispanic_2016,Poverty_White_2016,Black_Insurance_Coverage_2016,Black_No_Insurance_Coverage_2016,Hispanic_Insurance_Coverage_2016,Hispanic_No_Insurance_Coverage_2016,White_Insurance_Coverage_2016,White_No_Insurance_Coverage_2016,Total_Income_2016,Total_Income_Black_2016,Total_Income_Hispanic_2016,Total_Income_White_2016,Population_Black_2016,Population_White_2016,Population_Hispanic_2016,Population_Other_2016,Population_2017,Home_Ownership_2017,Renter_2017,Foreign_Born_2017,Poverty_Black_2017,Poverty_Hispanic_2017,Poverty_White_2017,Black_Insurance_Coverage_2017,Black_No_Insurance_Coverage_2017,Hispanic_Insurance_Coverage_2017,Hispanic_No_Insurance_Coverage_2017,White_Insurance_Coverage_2017,White_No_Insurance_Coverage_2017,Total_Income_2017,Total_Income_Black_2017,Total_Income_Hispanic_2017,Total_Income_White_2017,Population_Black_2017,Population_White_2017,Population_Hispanic_2017,Population_Other_2017,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12
91010,Los Angeles-Long Beach-Anaheim,Duarte,24913,17017,6941,8872,12,105,586,913,347,5131,5131,5765,2264,59743,36563,60985,57036,1816,12831,24913,5703,24708,16361,7473,8928,26,175,548,845,304,4573,4573,5511,2296,59198,46097,56967,57604,1662,12618,24708,5478,25797,16492,8516,9296,28,167,641,952,296,4966,4966,5909,2521,60118,49706,58459,55188,1964,13304,25797,5292,25840,16073,9038,9150,30,197,902,953,229,5542,5542,6578,2576,60793,50592,59470,56864,1960,14634,25840,3985,26000,15774,9504,9122,41,191,821,973,322,5792,5792,6682,2299,63090,51220,58714,65042,2291,14307,26000,3740,26265,16581,9137,9210,44,175,825,996,126,6663,6663,6748,1960,68599,53563,65074,68942,2076,14496,26265,4039,293300,294100,296400,299600,301300,301100,301900,303400,305800,308400,311700,315000,317800,321300,327100,333000,339900,348400,355900,361400,366000,369400,372000,374900,378300,383200,388000,391400,395500,401200,405600,407500,409200,412200,415200,418100,421900,425900,428900,431300,433400,434800,435900,437800,439200,438500,437300,437800,439200,439700,440000,440100,440000,440600,443000,446800,450900,454500,458600,463100,465900,466500,466800,468900,471700,475200,479500,484600,489000,493300,497300,500800
91011,Los Angeles-Long Beach-Anaheim,La Canada Flintridge,20468,18469,1761,5281,0,0,226,2,0,650,650,7517,417,154331,-666666666,153788,159948,34,14367,20468,74,20590,18304,2099,5213,0,0,281,1,0,483,483,7674,370,156557,-666666666,122273,165182,44,14195,20590,134,20671,18084,2412,5164,0,0,323,1,0,558,558,7687,349,152210,-666666666,116281,162143,43,14118,20671,129,20721,18296,2258,4943,0,0,372,21,0,686,686,7667,218,156933,-666666666,121250,163720,49,13790,20721,151,20679,18260,2236,5055,0,0,437,40,0,751,751,7396,216,158281,-666666666,123261,166122,69,13316,20679,299,20499,18143,2187,5009,0,0,420,37,0,765,765,6984,200,160288,-666666666,112308,166316,39,12856,20499,383,1030500,1035100,1040800,1050200,1062000,1068000,1067400,1068100,1076600,1088900,1103000,1115400,1124700,1136200,1156400,1176200,1191700,1208300,1228100,1244100,1252500,1255200,1255800,1254100,1251200,1254300,1262300,1271600,1284900,1295200,1300800,1307000,1319000,1328400,1332700,1336800,1348000,1358300,1368300,1386100,1404800,1413500,1423100,1435300,1445800,1460300,1479700,1496900,1514900,1530000,1541500,1549700,1556300,1568700,1590200,1609700,1623100,1630000,1639500,1654100,1665000,1669700,1673100,1672200,1662300,1651400,1647300,1653500,1660500,1674300,1699700,1730300
91016,Los Angeles-Long Beach-Anaheim,Monrovia,41610,22352,18480,10460,56,264,1323,1495,309,6741,6741,12326,2797,69872,48636,63073,78435,2646,23360,41610,8790,41985,23005,18138,10834,105,319,1334,1180,444,7389,7389,12726,2915,71733,50175,62533,80788,2329,23717,41985,8663,42235,21952,19368,10644,131,303,1697,1223,459,7561,7561,13802,3125,72168,51844,58784,86626,2525,25348,42235,7119,42090,21855,19347,10606,264,189,1702,1032,641,8133,8133,14665,2968,70307,47117,58720,82572,2472,26367,42090,5807,41901,20480,20666,10274,226,104,1737,1310,670,8149,8149,15514,2694,67868,50245,60179,79447,2803,27775,41901,3463,42013,19653,21717,10731,151,108,1738,956,465,8759,8759,15494,2396,71341,53079,61176,83954,2058,28187,42013,3897,458600,459100,460600,462000,464500,465900,465400,464400,465100,468300,476100,485100,491800,497500,503900,511800,522000,533000,542800,551500,559300,565200,567800,567900,568200,571200,575100,578500,582600,587700,592600,595500,596900,597800,598400,600000,603900,608300,611800,614200,616500,620300,624700,627900,630900,634200,636700,639900,643800,647000,650700,653800,654200,653300,653900,656900,661300,665000,668800,673700,677800,681900,686500,691100,695000,698900,703200,708300,713700,718500,723400,729200
91020,Los Angeles-Long Beach-Anaheim,La Crescenta-Montrose,8462,3014,5102,3425,0,0,343,47,27,418,418,2934,428,66875,76528,54345,58750,83,5493,8462,167,8585,2688,5613,3143,0,41,423,43,46,465,465,2842,484,63250,76161,54940,62577,128,5403,8585,521,9249,2918,6057,3845,0,60,460,67,34,528,528,2751,533,67652,77344,55250,63639,118,5515,9249,421,8438,3112,5090,3488,0,51,522,40,20,631,631,2743,519,69067,75347,55769,64004,103,5339,8438,356,8448,2797,5433,3156,0,52,561,81,19,853,853,2895,523,70014,62750,60815,63400,152,5626,8448,351,8551,3220,5118,3096,0,53,483,90,16,1164,1164,2869,349,69150,65662,65911,63639,163,5410,8551,627,495600,493900,495300,498500,503500,503900,504200,505500,509900,514300,520200,528900,536600,543200,552400,561900,570800,581400,588900,593000,598200,603000,604600,605800,608000,610800,615700,622100,628800,635000,640700,644700,649100,653400,656000,659200,663000,665400,666400,668600,671900,674700,677600,681500,685500,688500,691700,696100,700200,702000,703300,704600,704900,707800,715000,721300,723600,726300,732600,738200,739800,741400,744700,748500,754300,760400,764800,768100,770100,769500,769200,769700
91024,Los Angeles-Long Beach-Anaheim,Sierra Madre,10939,6865,3953,1799,0,0,260,78,14,837,837,4590,518,90321,27679,61848,88849,135,8259,10939,1044,10983,6678,4204,1769,0,10,393,41,11,819,819,4833,416,88837,28317,62391,86870,114,8406,10983,905,11060,6994,3989,1720,0,8,377,85,25,795,795,4866,306,90780,63462,80804,88973,169,8374,11060,862,11084,7441,3587,1488,0,10,393,88,24,800,800,5009,411,0,63571,120104,90756,189,8630,11084,541,11067,7524,3494,1421,0,10,482,53,31,891,891,5062,326,95256,64073,112938,92730,141,8822,11067,416,11061,7332,3661,1412,0,15,543,55,31,977,977,4985,277,98547,66894,101685,93596,152,8843,11061,253,662600,664800,669700,678600,687200,691800,694400,698000,701900,706500,714500,722800,729600,738800,752800,765700,780100,797500,813100,823500,832100,837700,840600,842000,842600,844100,848300,853200,857900,862400,866600,867800,868100,871000,874900,880400,889300,899100,906300,912400,916200,919000,921800,924300,927600,929400,929100,928900,927800,923500,924000,927200,926500,927900,937700,951100,960600,966400,973400,984800,995200,1000000,1000500,1002200,1006100,1008800,1010400,1013600,1019000,1025400,1032500,1038400
91030,Los Angeles-Long Beach-Anaheim,South Pasadena,25603,13383,11874,6859,0,164,993,243,69,2719,2719,8132,1297,84185,61786,75662,87484,520,14551,25603,1005,25747,13213,12191,7087,0,144,973,247,55,2463,2463,8142,1188,85058,61833,70048,88468,566,14351,25747,1019,25914,12479,13116,7338,0,140,998,288,53,2512,2512,7792,1394,80479,65559,71989,84913,547,14212,25914,1233,25967,12380,13240,6924,0,155,957,280,9,2513,2513,7809,1268,0,0,70948,79521,510,14138,25967,1562,25905,12374,13198,7017,0,147,912,406,33,2846,2846,8113,866,84683,90737,84428,83486,722,13991,25905,1483,25940,12974,12646,7119,0,12,1012,453,28,3118,3118,8132,801,92847,92988,93114,90203,830,14206,25940,1640,762500,762300,763700,767100,766700,764100,767400,776200,782700,788000,798900,813700,827400,843800,862700,878800,895600,912600,922200,923700,921300,916600,909100,900300,895200,897700,911100,925100,933800,942200,955600,966600,981300,1005800,1032400,1051600,1060000,1061100,1059100,1067000,1082100,1093800,1097700,1104000,1114900,1126600,1130800,1131400,1137700,1145400,1148000,1138900,1122300,1116000,1128100,1143000,1150400,1147800,1146400,1155700,1164500,1165000,1157700,1152400,1159800,1167700,1163400,1159400,1163300,1171500,1183800,1192700
91040,Los Angeles-Long Beach-Anaheim,Los Angeles,19903,14385,4831,5979,6,63,762,104,18,2710,2710,8248,1927,72416,89323,59295,71573,175,14887,19903,2154,19296,13896,4849,5584,4,96,918,264,28,2533,2533,8979,1780,69312,108886,48492,71038,363,15159,19296,1155,20017,14198,5261,5812,4,94,936,226,14,2514,2514,9356,1555,70830,108229,51612,72316,268,16575,20017,845,19969,14020,5426,5903,2,177,839,331,17,2388,2388,9279,1440,71411,97074,44630,75008,379,16388,19969,710,19587,13896,5174,5903,2,139,908,301,8,2388,2388,9384,1144,70841,97188,43528,71295,354,15950,19587,741,20175,14433,5236,6475,1,112,951,311,5,2257,2257,9441,1094,77910,99844,44571,77891,347,16456,20175,781,342100,341800,342400,343900,346600,350000,353000,355400,357800,360300,364000,367500,370400,373300,376800,381700,391600,402800,410400,414100,417000,420300,425300,430100,433600,436400,439100,440600,441200,443800,447600,449800,451100,454400,457600,460300,463000,467100,471300,475900,479900,484600,490700,497300,501900,504900,506700,507800,510800,515200,519700,522600,524100,524300,526200,531300,538300,545600,554000,563300,569300,573000,576400,579800,583100,587700,592200,596700,601200,605600,610200,615300
91042,Los Angeles-Long Beach-Anaheim,Los Angeles,28266,15681,11914,11892,79,99,1299,314,258,2485,2485,10152,3522,59358,78516,45157,62053,672,20165,28266,3913,28725,15634,12437,12086,67,84,1378,325,271,3050,3050,10403,3769,57500,81250,42026,62128,733,20777,28725,3684,28126,15625,11954,11445,44,62,1258,324,323,2917,2917,10108,3378,57640,80658,38015,63027,763,20072,28126,3470,27298,14469,12390,10590,45,55,1305,185,156,3311,3311,10969,2445,58020,0,40278,62670,441,19809,27298,3592,27164,13875,12863,9980,48,53,1200,280,97,3428,3428,11128,2185,51461,46761,39882,59411,550,19924,27164,3465,26767,14211,12151,10260,0,101,1204,301,0,3725,3725,11737,1884,53412,50227,46111,60444,463,20726,26767,2641,352700,351200,349700,349800,353100,357900,363100,367000,368700,370800,376400,383200,388100,392900,400300,409100,416700,422600,428000,433000,436100,438000,440300,442300,444400,448800,455100,460100,463600,467500,472300,477200,482000,486800,490500,495100,501100,506900,511100,514300,516700,519100,521900,524900,528800,533400,538000,540800,542800,544400,546400,549200,552200,553700,554500,557300,563900,571100,577300,583500,588300,591500,595400,601100,606300,611400,617100,623400,628100,632800,638900,645100
91046,0,0,141,0,141,141,0,0,0,0,0,0,0,0,0,17841,-666666666,-666666666,16731,0,130,141,0,176,0,176,163,0,0,0,0,0,0,0,0,0,18380,-666666666,-666666666,16827,0,134,176,0,168,0,168,128,0,0,0,0,0,0,0,13,0,17981,-666666666,-666666666,16154,0,130,168,0,175,0,175,120,0,0,0,0,0,0,0,14,0,0,-666666666,-666666666,12346,0,148,175,0,125,0,125,54,0,0,0,0,0,0,0,14,0,20417,-666666666,-666666666,21667,0,96,125,0,160,0,160,33,0,0,0,0,0,0,0,15,0,24609,-666666666,-666666666,26000,0,104,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91101,Los Angeles-Long Beach-Anaheim,Pasadena,21545,3396,17309,6489,0,52,1381,900,296,2427,2427,7647,2155,55995,46534,56780,60207,2045,13217,21545,1092,21378,3476,17151,6744,0,113,1290,785,259,2437,2437,7342,2259,56980,44609,56784,60240,1817,13072,21378,989,21098,3403,17000,6264,0,115,1165,658,216,2669,2669,7529,1849,58365,43425,57167,64574,1707,12513,21098,944,20936,3272,17095,6540,31,91,1192,602,278,3035,3035,7462,1563,0,41955,57131,69408,1612,12113,20936,1323,20761,3214,16983,6424,31,97,1268,863,99,2925,2925,7293,1342,61473,-666666666,52917,72563,1680,11839,20761,1769,20719,3180,16896,6475,31,86,1401,792,28,2930,2930,7251,1061,64223,12225,55452,75093,1432,11508,20719,2124,427600,431200,435000,445300,458500,468200,470700,468800,470900,478800,492500,503400,511500,517300,527200,536200,539100,537700,540800,551100,555800,552800,549300,549300,549300,550700,553200,554500,555800,560000,564800,567000,571200,574000,574200,580200,591000,598100,599500,604700,616200,630000,641800,649900,651300,653400,659900,661500,659600,658600,659200,659500,659300,658900,663600,674200,686300,695300,697900,694900,693000,694700,696900,692200,689000,695000,701700,703600,710500,721700,730400,740500
91103,Los Angeles-Long Beach-Anaheim,Pasadena,27127,12377,13367,8085,47,151,876,2826,777,4375,4375,6700,3260,57813,40042,47328,103729,5692,16525,27127,2214,26984,12850,12730,7875,72,152,902,3034,801,4434,4434,6332,3175,59682,45574,47840,105625,5751,15412,26984,3071,27684,12050,14113,8762,77,201,895,2909,867,4759,4759,6242,2962,59099,44034,47884,99960,5692,14969,27684,4127,27819,11953,14364,9030,88,264,751,3054,624,5733,5733,6221,2297,62037,42089,50873,96835,5491,13425,27819,5863,28124,11582,15021,8873,101,291,620,3002,532,6551,6551,5833,1764,62697,41488,50710,103380,5555,12408,28124,7366,28435,12890,14062,9449,98,273,708,2819,315,6522,6522,5841,1675,69334,44512,55268,109052,5051,12148,28435,8187,409600,409600,411500,415400,419400,421100,422100,422900,424600,429300,435800,440400,443800,448600,456300,465500,476100,488900,501500,510200,515300,517100,517800,519200,521500,524300,529900,534100,534500,533100,535700,541500,547900,552600,558600,565900,572400,575300,576000,579400,585200,589900,595900,603100,608300,611700,614100,615900,619100,622800,626600,631400,635600,637400,639200,644300,651000,656800,663500,672400,681700,688600,692700,697100,703800,711400,718000,724700,730000,733800,736000,739500
91104,Los Angeles-Long Beach-Anaheim,Pasadena,36961,19964,15845,12652,7,156,1845,1951,690,5566,5566,12882,4499,68107,51631,58090,78750,3849,26344,36961,2665,37590,20290,16125,12484,6,154,1845,2201,737,5787,5787,12821,4464,67068,54466,55976,81424,4227,26277,37590,2459,38421,19976,17181,12223,37,132,1880,2240,639,5980,5980,13188,4180,70811,58125,56823,88376,4332,26667,38421,2646,38976,20862,16943,11998,40,171,1607,2216,524,6260,6260,13611,3028,71429,58028,50123,91276,4253,25827,38976,3699,38725,20378,17095,11731,48,298,1353,2338,406,6334,6334,13212,2045,70208,55185,47758,89712,4252,23787,38725,4913,39178,19918,18026,11586,48,276,1298,2465,306,6670,6670,12648,1795,72189,59076,51800,89290,4508,22925,39178,6008,508900,513600,519400,526300,533700,540400,546100,550300,552700,553300,555800,560300,565000,572400,584700,596100,604600,609900,613800,618300,625700,633300,639500,642800,643500,642400,640800,639600,640500,644800,650600,653800,654500,655300,655700,656700,660100,665100,670700,676300,681300,686800,692700,697400,701200,704500,707800,712200,716900,719500,721300,724300,725600,724800,725600,730200,734900,737700,741400,747100,751100,750900,749100,749500,752400,757400,763800,771500,777900,784500,791900,798600
91105,Los Angeles-Long Beach-Anaheim,Pasadena,10891,7419,2932,1668,4,17,333,209,42,750,750,4559,241,115114,134464,88667,119260,425,8369,10891,175,11401,7409,3440,1762,4,13,376,348,57,724,724,4657,225,109922,85409,94743,119129,612,8577,11401,252,11373,6881,3886,2147,3,0,367,358,35,919,919,4429,161,108882,88712,97031,118933,563,7945,11373,501,11413,6813,3984,2231,7,0,355,433,57,955,955,4118,212,0,89977,98795,109280,699,7664,11413,560,11728,6418,4737,2375,9,9,387,417,61,977,977,4385,182,107284,100337,129250,117704,696,7918,11728,663,11907,6679,4639,2600,67,9,295,487,73,927,927,4204,99,112765,100938,-666666666,130195,759,7828,11907,754,844200,849000,855800,866400,878700,888200,896400,904500,911800,918700,928700,938400,945800,953800,965700,976300,988400,1005700,1022400,1035400,1046900,1053600,1054200,1053300,1050100,1052000,1064300,1080100,1089200,1096500,1110500,1119100,1118100,1119100,1126900,1140900,1156600,1171100,1184300,1201400,1219100,1232800,1239200,1247600,1260100,1273800,1282700,1288500,1294400,1295200,1293500,1295900,1299100,1301200,1309100,1323600,1338500,1340900,1338800,1348200,1365000,1374800,1378900,1380800,1375300,1369100,1366100,1365700,1366300,1372600,1379100,1382200
91106,Los Angeles-Long Beach-Anaheim,Pasadena,24494,8561,14597,8778,13,103,1774,742,344,2894,2894,9308,2433,66980,50385,47014,83274,1330,15886,24494,1113,24355,8352,14697,8659,15,64,1489,860,547,2846,2846,8594,2240,66250,51654,53793,79297,1626,14833,24355,1355,24861,8194,15364,8568,0,47,1426,827,249,3153,3153,8727,2127,72192,55982,54618,82817,1243,15044,24861,2369,25243,8858,14982,8027,0,76,1219,1090,187,3325,3325,8373,1495,74756,56691,54601,83237,1611,13716,25243,2634,24875,8519,14963,7507,3,97,1230,928,211,3598,3598,8631,1191,75160,56172,55352,84441,1535,13937,24875,2470,25479,9036,15000,7544,1,103,1270,980,191,3854,3854,8655,864,77380,53594,61050,86140,1531,13959,25479,2898,804100,803900,805800,818400,838900,856300,872900,889600,907000,918400,928000,935100,941900,955600,972100,975800,974400,978300,984000,990000,994300,996600,997400,997900,999700,1003500,1007900,1010100,1015800,1030400,1051300,1067600,1080800,1095300,1107300,1119600,1133500,1144300,1150500,1156500,1156800,1152900,1148200,1143400,1140100,1138800,1136700,1132600,1130200,1133800,1145900,1166900,1184900,1192600,1195400,1200900,1207900,1215000,1222200,1234500,1250300,1257400,1252900,1252000,1258700,1262900,1263300,1270500,1280900,1296700,1316700,1336600
91107,Los Angeles-Long Beach-Anaheim,Pasadena,31737,19942,11092,9800,0,66,1194,1189,139,3311,3311,10024,2375,79815,67054,64205,92688,1958,20155,31737,1880,32415,20467,11308,10429,0,85,1160,1208,197,3533,3533,9988,2671,80936,70547,54833,95455,1988,20612,32415,2257,31828,19887,11261,10231,0,52,1045,1239,163,3131,3131,9783,2051,84761,61326,64659,96884,2071,19743,31828,1835,31722,19817,11246,10259,0,20,1000,1187,150,3475,3475,9750,1644,83904,61304,70172,96963,1952,18987,31722,2059,32027,20337,11140,10629,0,29,877,1239,151,4021,4021,9613,1330,84663,42424,69750,99083,1886,18245,32027,2566,32199,20261,11398,10744,7,54,867,1121,79,4136,4136,9790,1143,92266,58917,65967,105516,1723,18274,32199,2769,604800,604500,606100,610500,616300,620200,621900,621100,621400,624300,630000,635200,640300,648900,661100,672500,683600,693600,703300,714200,723800,728700,731500,734500,737700,741400,745900,749400,752400,757000,761700,764400,767700,774300,780600,785900,790900,794900,797200,799400,801500,802500,801700,798900,796200,793200,791900,794700,800000,803200,806700,811300,816200,820400,825500,832900,841900,849300,854400,857500,858000,857000,857200,860600,863600,866200,871100,879400,888000,896200,906100,918300
91108,Los Angeles-Long Beach-Anaheim,San Marino,13297,11876,1253,5012,0,0,116,0,0,555,555,2957,177,146510,-666666666,173864,145333,0,5868,13297,401,13540,11674,1664,5071,0,0,147,0,0,545,545,3010,183,140703,-666666666,81541,152303,0,6130,13540,561,13613,11763,1665,4953,0,0,138,17,0,668,668,2819,206,120152,-666666666,82344,118333,17,5986,13613,642,13654,11666,1706,5135,0,0,51,80,0,540,540,2637,168,134286,-666666666,0,119750,130,5696,13654,546,13675,11386,2101,5341,0,0,37,93,0,587,587,2427,83,141739,-666666666,-666666666,134583,167,5318,13675,500,13769,11260,2307,5211,0,0,57,100,0,677,677,2381,90,152553,-666666666,-666666666,176944,174,5278,13769,735,1364700,1373000,1383800,1400900,1427800,1458700,1484300,1501900,1515500,1530300,1552900,1577200,1595700,1619100,1657600,1695300,1725200,1750300,1775200,1800900,1822900,1834200,1841300,1848400,1855000,1864500,1877300,1891700,1906200,1925000,1942700,1951500,1957800,1968500,1978700,1992100,2010400,2030400,2047400,2065800,2082500,2097900,2112000,2126000,2142000,2164300,2185300,2204300,2226200,2243300,2254200,2258200,2256000,2250200,2255700,2271500,2285500,2291900,2303500,2323700,2342100,2358800,2369400,2371800,2372900,2377300,2384100,2397400,2415100,2430400,2442800,2446400
91201,Los Angeles-Long Beach-Anaheim,Glendale,23671,8208,15087,14411,11,19,1147,114,193,1616,1616,8873,4050,47012,41083,42167,43818,376,19278,23671,1035,23272,7793,15047,13874,0,70,1241,109,111,1873,1873,9109,3570,50107,68160,44130,44335,281,18714,23272,1205,22985,7612,15123,13814,0,66,1247,236,23,1860,1860,9019,3311,50526,135446,48656,44234,380,18219,22985,1333,23092,7438,15465,14142,0,59,1221,220,0,1936,1936,9142,3209,49215,0,44933,44539,346,18130,23092,1601,23510,7481,15828,13779,0,61,1142,237,0,2477,2477,9839,2362,54603,-666666666,49113,50026,375,18001,23510,2106,23466,7626,15570,13453,0,66,1402,338,0,2539,2539,10379,1448,56580,-666666666,51026,52294,477,17996,23466,2104,518500,516400,516000,519700,524500,526100,528200,531800,535500,540600,548000,554800,562600,571800,582100,590700,599400,608600,617200,624200,628900,629400,628600,628900,629500,631800,637100,643800,650200,655400,658800,661400,664400,666000,665700,667000,669400,673100,677900,683300,689500,698300,708100,715800,721400,728700,736600,744700,751000,754700,758400,763900,767400,767000,763500,762200,766400,772700,779500,786700,793200,797100,799800,804000,807500,811800,820200,831500,840700,847800,855500,865200
91202,Los Angeles-Long Beach-Anaheim,Glendale,22533,10896,11263,12295,0,11,859,288,109,1233,1233,8578,2306,70176,68095,74427,66564,545,17167,22533,468,22610,10494,11718,12199,0,11,878,169,122,1172,1172,8573,2648,66067,65833,83021,64290,317,17407,22610,484,23007,9937,12667,12451,0,11,875,133,78,1035,1035,8810,2674,63111,68306,62212,62063,244,17903,23007,474,23148,9301,13500,12464,0,9,993,160,55,1872,1872,9152,2215,63037,63194,62342,61082,275,17518,23148,1067,23219,9105,13685,12319,0,0,1176,236,68,2032,2032,9594,1912,62104,87917,66250,57653,387,17570,23219,1068,23182,9196,13555,11888,0,6,1034,276,34,2113,2113,9801,1519,66657,92708,71719,60280,434,17331,23182,1116,605200,605600,608500,612300,614500,612000,608900,608700,612300,615500,617800,621500,627100,634400,644100,655300,667700,680300,690300,697500,701500,703000,703400,704000,704300,706000,709400,714300,721400,730600,739500,744700,747300,749700,751300,753400,757400,762300,768000,773900,777500,780700,783900,786300,791400,801200,812100,822300,828700,829900,832200,835500,834800,832100,836300,845600,852300,852700,855300,861400,865700,868800,872600,877800,883200,890900,896600,900900,905000,913200,919600,926200
91203,Los Angeles-Long Beach-Anaheim,Glendale,13360,4391,8938,8964,0,24,467,150,50,769,769,4233,1855,42205,17183,31865,41925,358,9337,13360,806,13213,4249,8946,9069,0,12,528,90,43,622,622,4515,2116,43078,67321,33406,41938,245,10043,13213,467,13740,4346,9349,9361,0,39,403,11,5,878,878,4647,1982,44724,83125,35523,42896,46,9898,13740,875,13680,3606,9991,9024,0,41,443,78,5,904,904,4700,1749,0,52269,34260,40768,127,9369,13680,968,14051,3571,10361,9292,0,51,587,83,9,1057,1057,5405,1283,48849,60694,36719,46577,126,9686,14051,1004,14393,3189,11043,9151,0,57,726,176,0,1192,1192,5920,1034,51360,-666666666,44208,47790,225,10047,14393,1053,380900,379300,378200,380900,385800,388700,390500,391700,393000,393700,397100,403400,411900,422000,435100,447200,456800,466300,474600,481400,486500,488800,486100,482600,482100,484300,486800,487700,488900,492000,495100,495300,497000,501100,504300,505800,508700,512700,515900,519200,524300,528500,533000,538000,543300,548100,553800,559200,562500,564900,569600,573500,573600,573500,576500,582000,588200,592700,597500,604100,612100,619000,625400,630100,632800,636600,641800,645800,649400,653200,655700,658400
91204,Los Angeles-Long Beach-Anaheim,Glendale,16241,2398,13152,10088,10,46,763,180,148,2239,2239,4838,2718,39850,45625,42921,30115,394,11480,16241,1068,15924,2330,12863,9431,12,49,811,170,96,2164,2164,5094,2550,37634,45813,43557,26839,394,11356,15924,1067,16292,2346,13241,9761,17,52,784,154,114,2407,2407,4853,2211,39753,47692,46680,27076,407,10842,16292,1645,17053,2527,13865,10163,25,46,911,170,130,2837,2837,5569,1710,42277,38681,48454,28598,477,10933,17053,1829,17681,2184,14860,10791,29,26,868,284,101,3156,3156,6044,1212,41586,46103,48601,27063,586,11280,17681,2255,18318,2480,15173,11100,18,65,819,288,94,3192,3192,6642,930,44304,49886,50941,29163,643,11813,18318,2433,401900,397300,390000,388000,390300,392000,394300,392200,387500,386400,394500,405300,413200,419700,431500,443800,453400,462000,471200,481100,490200,495600,495500,491800,491900,498300,506100,512900,518400,519700,518800,518800,521000,525800,529500,528300,527200,531900,538300,541300,543000,545500,549600,552800,554400,555100,561500,568900,570500,569200,570900,574500,579900,586100,592200,602100,613900,624500,632700,642500,653000,659900,661500,663900,668800,678100,686900,693200,697300,702400,709000,717200
